,title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published,0
844,Boeing Unusual Options Activity For April 13 - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/markets/options/23/04/31790588/boeing-unusual-options-activity-for-april-13,"A whale with a lot of money to spend has taken a noticeably bullish stance on Boeing. Looking at options history for Boeing BA we detected 10 strange trades. If we consider the specifics of each trade, it is accurate to state that 60% of the investors opened trades with bullish expectations and ...",0.127,Neutral,,0.307398,Somewhat-Bullish,20230413T150152,"{'label': 'negative', 'score': 0.595804750919342}"
845,Old planes get stripped for parts while airlines wait on new jets,https://www.cnbc.com/2023/04/13/airplane-parts-recycling-booms-as-airlines-wait-on-new-jets.html,"Aircraft parts are in high demand, and some companies are turning to used planes to get ready for a big summer travel season.",-0.033154,Neutral,,0.046203,Neutral,20230413T140001,"{'label': 'neutral', 'score': 0.6527272462844849}"
846,Marhaba! Air Canada to Launch New Vancouver-Dubai Service,https://www.newswire.ca/news-releases/marhaba-air-canada-to-launch-new-vancouver-dubai-service-809252377.html,"• Only non-stop flights from to the , connecting two iconic, global destinations • Four times weekly flights begin , will complement Air Canada's daily service between and • Enhanced customer experience offering convenient access to the , , Indian subcontinent and via in partnership with Emirates",0.378934,Bullish,,0.033517,Neutral,20230413T130000,"{'label': 'positive', 'score': 0.9396116733551025}"
847,Boeing  ( BA )  Wins $1.2B Deal to Supply Missiles & Spare Parts,https://www.zacks.com/stock/news/2078129/boeing-ba-wins-12b-deal-to-supply-missiles-spare-parts,Boeing (BA) will supply 400 RGM-84L-4 Harpoon Block II Update (HIIU) Grade B canister tactical missiles along with Harpoon Coastal Defense System (HCDS) spares.,0.336926,Somewhat-Bullish,,0.390656,Bullish,20230413T122800,"{'label': 'neutral', 'score': 0.6974534392356873}"
848,"Apple To Rally Around 18%? Here Are 10 Other Analyst Forecasts For Thursday - Apple  ( NASDAQ:AAPL ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/news/23/04/31786113/apple-to-rally-around-18-here-are-10-other-analyst-forecasts-for-thursday,"Credit Suisse boosted the price target for Apple Inc. AAPL from $184 to $188. Credit Suisse analyst Shannon Cross maintained an Outperform rating. Apple shares fell 0.4% to close at $160.10 on Wednesday. B of A Securities cut the price target for Harley-Davidson, Inc. HOG from $65 to $55.",0.136182,Neutral,,0.306478,Somewhat-Bullish,20230413T122444,"{'label': 'negative', 'score': 0.936063826084137}"
849,"Futures Mixed Ahead Of Jobless Claims, Inflation Data",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-slip-ahead-of-jobless-claims-inflation-data-delta-jumps-on-strong-outlook/,"Dow Jones Futures Slip Ahead Of Jobless Claims, Inflation Data ... Investor's Business Daily ...",0.100022,Neutral,,0.125514,Neutral,20230413T121700,"{'label': 'negative', 'score': 0.9376145601272583}"
850,"The Zacks Analyst Blog Highlights JPMorgan Chase, AbbVie, NextEra Energy, The Boeing and Canadian Natural Resources",https://www.zacks.com/stock/news/2078121/the-zacks-analyst-blog-highlights-jpmorgan-chase-abbvie-nextera-energy-the-boeing-and-canadian-natural-resources,"JPMorgan Chase, AbbVie, NextEra Energy, The Boeing and Canadian Natural Resources are part of the Zacks top Analyst Blog.",0.183807,Somewhat-Bullish,,0.125089,Neutral,20230413T121600,"{'label': 'neutral', 'score': 0.9490929245948792}"
851,"WestJet provides state of the airline address, update on progress against growth plan",https://www.newswire.ca/news-releases/westjet-provides-state-of-the-airline-address-update-on-progress-against-growth-plan-841441721.html,"WestJet provides state of the airline address, update on progress ... Canada ...",0.430498,Bullish,,0.110184,Neutral,20230413T013500,"{'label': 'neutral', 'score': 0.8785552382469177}"
852,"Genesis Electronics Group Hires Tony Petraborg as Lead Mechatronics, Battery and Integration Engineer In the Production of Glīd Vehicles",https://www.globenewswire.com/news-release/2023/04/12/2645685/33431/en/Genesis-Electronics-Group-Hires-Tony-Petraborg-as-Lead-Mechatronics-Battery-and-Integration-Engineer-In-the-Production-of-Gl%C4%ABd-Vehicles.html,"Mr. Petraborg's 26+ years designing, integrating, testing, and launching cutting edge battery systems and vehicles will be crucial for the execution of Glīd's business plan Mr. Petraborg's 26+ years designing, integrating, testing, and launching cutting edge battery systems and vehicles will be ...",0.175699,Somewhat-Bullish,,0.098971,Neutral,20230412T181900,"{'label': 'neutral', 'score': 0.8370232582092285}"
853,"Top Research Reports for JPMorgan Chase, AbbVie & NextEra Energy",https://www.zacks.com/research-daily/2077479/top-research-reports-for-jpmorgan-chase-abbvie-nextera-energy,"Today's Research Daily features new research reports on 16 major stocks, including JPMorgan Chase & Co. (JPM), AbbVie Inc. (ABBV) and NextEra Energy, Inc. (NEE).",0.188255,Somewhat-Bullish,,0.098285,Neutral,20230412T172100,"{'label': 'neutral', 'score': 0.9409525394439697}"
854,"Top Stories Wednesday, Apr. 12: Elon Musk and BBC Reporter Clash In Twitter Spaces, Get Paid To Hack OpenAI - Alibaba Group Holding  ( NYSE:BABA ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/government/23/04/31769177/elon-musk-and-bbc-reporter-clash-in-twitter-spaces-get-paid-to-hack-openai-us-states-stockpile-alter,"On Tuesday night, Twitter and Tesla CEO Elon Musk was interviewed by James Clayton, the technology reporter for BBC North America. During the course of the interview, conducted on Twitter Spaces, the billionaire entrepreneur turned the tables and, for a time, became the interviewer.",0.043557,Neutral,,0.124308,Neutral,20230412T140303,"{'label': 'neutral', 'score': 0.9262940883636475}"
855,Jim Cramer's top 10 things to watch in the stock market Wednesday,https://www.cnbc.com/2023/04/12/jim-cramers-top-10-things-to-watch-in-the-stock-market-wednesday-.html,Club holding Emerson Electric (EMR) announced an $8.2 billion deal to acquire National Instruments (NATI) - and other market developments Cramer's watching.,0.264653,Somewhat-Bullish,,0.288827,Somewhat-Bullish,20230412T131005,"{'label': 'neutral', 'score': 0.6830014586448669}"
856,Boeing  ( BA )  Gains From 36.8% Surge in Commercial Shipments,https://www.zacks.com/stock/news/2077369/boeing-ba-gains-from-368-surge-in-commercial-shipments,Boeing's (BA) first-quarter 2023 delivery numbers rise 36.8% in commercial shipments to reach a total of 130 jets. Boeing beats Airbus by three commercial jets.,0.164699,Somewhat-Bullish,,0.376149,Bullish,20230412T122900,"{'label': 'positive', 'score': 0.9440396428108215}"
857,Futures Mixed Ahead Of Impending CPI Inflation Data,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-rise-ahead-of-impending-cpi-inflation-data-fed-minutes-later/,Dow Jones Futures Rise Ahead Of Impending CPI Inflation Data ... Investor's Business Daily ...,0.081059,Neutral,,0.096673,Neutral,20230412T121100,"{'label': 'negative', 'score': 0.4382379949092865}"
858,"Boeing's Q1 Deliveries Reach 130 Planes, Surpassing Airbus - Airbus  ( OTC:EADSY ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/news/23/04/31763931/boeings-q1-deliveries-reach-130-planes-surpassing-airbus,"Boeing Co BA announced 130 deliveries across its commercial and defense operations for 1Q23, an increase from 95 deliveries last year. The 1Q23 deliveries included 111 deliveries of 737 MAX. Airbus SE EADSY recently reported 1Q23 deliveries of 127, down 11% Y/Y, falling short of Boeing's 130.",0.04082,Neutral,,0.266529,Somewhat-Bullish,20230412T113048,"{'label': 'negative', 'score': 0.9725861549377441}"
859,"Lindsey Graham chatted and smiled with Saudi Arabia's crown prince, who he previously called an 'unhinged' murderer he'd never work with",https://www.businessinsider.com/lindsey-graham-meets-mohammed-bin-salman-called-murderer-saudi-khashoggi-2023-4,"Lindsey Graham Meets With Mohammed Bin Salman, Who He ... - Business Insider ...",-0.127304,Neutral,,0.107312,Neutral,20230412T111939,"{'label': 'neutral', 'score': 0.9145888686180115}"
860,Russia's biggest airline reportedly sends first plane to Iran for repairs as sanctions cut off access to new replacement parts,https://africa.businessinsider.com/transportation/russias-biggest-airline-reportedly-sends-first-plane-to-iran-for-repairs-as-sanctions/57sy7sp,Russia's biggest airline reportedly sends first plane to Iran for repairs ... - Business Insider Africa ...,0.041954,Neutral,,-0.029633,Neutral,20230412T111527,"{'label': 'neutral', 'score': 0.6871994733810425}"
861,Delta bets on premium travel as 'shock absorber' for economic downturn,https://www.reuters.com/business/aerospace-defense/delta-bets-premium-travel-shock-absorber-economic-downturn-2023-04-12/,Delta bets on premium travel as 'shock absorber' for economic ... ...,0.167169,Somewhat-Bullish,,0.042579,Neutral,20230412T100500,"{'label': 'neutral', 'score': 0.6832591891288757}"
862,SpaceX Has a New Customer: Europe,https://moneymorning.com/investing/spacex-has-a-new-customer-europe/,"For at least the past seven years, Airbus's ( OTC: EADSY ) ArianeGroup joint venture ( with Safran ) has been trying to bring to market a new rocket to replace its venerable Ariane 5. The new rocket will be called -- shocker! -- Ariane 6.",0.028344,Neutral,,0.011009,Neutral,20230429T110700,"{'label': 'positive', 'score': 0.6591076254844666}"
863,SpaceX Has a New Customer: Europe,https://www.fool.com/investing/2023/04/29/spacex-has-a-new-customer-europe/,SpaceX has become the world's satellite launcher of last resort.,0.004761,Neutral,,0.008699,Neutral,20230429T110700,"{'label': 'positive', 'score': 0.5019352436065674}"
864,Boeing  ( NYSE:BA )  Rating Lowered to Sell at StockNews.com,https://www.defenseworld.net/2023/04/29/boeing-nyseba-rating-lowered-to-sell-at-stocknews-com.html,"Boeing ( NYSE:BA - Get Rating ) was downgraded by equities research analysts at StockNews.com from a ""hold"" rating to a ""sell"" rating in a report released on Thursday.",0.167207,Somewhat-Bullish,,0.295998,Somewhat-Bullish,20230429T072844,"{'label': 'negative', 'score': 0.9515407085418701}"
865,"Majority of pilots have accepted new contracts, says Air India CEO | The Financial Express",https://www.financialexpress.com/industry/majority-of-pilots-have-accepted-new-contracts-says-air-india-ceo/3067891/,"Majority of pilots have accepted new contracts, says Air India CEO The Financial Express ...",0.110156,Neutral,,0.0,Neutral,20230429T000022,"{'label': 'positive', 'score': 0.8261120915412903}"
866,Southwest Airlines  ( LUV )  Q1 2023 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2023/04/28/southwest-airlines-luv-q1-2023-earnings-call-trans/,"LUV earnings call for the period ending March 31, 2023.",0.212405,Somewhat-Bullish,,0.085626,Neutral,20230428T193356,"{'label': 'neutral', 'score': 0.9282213449478149}"
867,U.S. engineers recommended grounding Boeing 737 MAX soon after second crash -- report,https://www.reuters.com/business/aerospace-defense/us-engineers-recommended-grounding-boeing-737-max-soon-after-second-crash-report-2023-04-28/,U.S. engineers recommended grounding Boeing 737 MAX soon ... ...,-0.225112,Somewhat-Bearish,,-0.36626,Bearish,20230428T154535,"{'label': 'neutral', 'score': 0.7284521460533142}"
868,United Airlines' plan to revamp narrow-body cabins faces supply chain delays,https://www.cnbc.com/2023/04/28/united-airlines-revamped-cabins-behind-schedule.html,"The upgrades include bigger premium cabins, seat-back screens, Bluetooth capabilities and other amenities.",0.191409,Somewhat-Bullish,,0.115606,Neutral,20230428T150914,"{'label': 'positive', 'score': 0.8511611223220825}"
869,China's top airlines' losses narrow after lifting of COVID curbs,https://www.reuters.com/business/aerospace-defense/chinas-top-airlines-losses-narrow-after-lifting-covid-curbs-2023-04-28/,"BEIJING, April 28 ( Reuters ) - China's three largest airlines reported narrower losses in the first quarter, with domestic and international travel picking up after the country dropped its strict COVID restrictions at the end of last year and reopened its borders.",-0.063886,Neutral,,-0.216104,Somewhat-Bearish,20230428T133300,"{'label': 'negative', 'score': 0.7099707722663879}"
870,Is It Worth Investing in Boeing  ( BA )  Based on Wall Street's Bullish Views?,https://www.zacks.com/stock/news/2086884/is-it-worth-investing-in-boeing-ba-based-on-wall-streets-bullish-views,"The average brokerage recommendation (ABR) for Boeing (BA) is equivalent to a Buy. The overly optimistic recommendations of Wall Street analysts make the effectiveness of this highly sought-after metric questionable. So, is it worth buying the stock?",0.267465,Somewhat-Bullish,,0.146029,Neutral,20230428T133006,"{'label': 'neutral', 'score': 0.8522050380706787}"
871,"I was the first woman to be hired as a pilot by a major US airline in 1973. When I first started, they called me 'the little girl' and a uniform for women didn't even exist.",https://www.businessinsider.com/first-woman-pilot-major-us-airline-american-1973-uniform-girl-2023-4,I Was the First Woman Pilot for a Major US Airline in 1973 - Business Insider ...,0.049671,Neutral,,-0.039825,Neutral,20230428T105100,"{'label': 'neutral', 'score': 0.884363055229187}"
872,"Azerbaijan Airlines Expands Long-Haul Fleet, Finalizing Order for More Boeing 787 Dreamliners - Boeing  ( NYSE:BA ) ",https://www.benzinga.com/pressreleases/23/04/n32077696/azerbaijan-airlines-expands-long-haul-fleet-finalizing-order-for-more-boeing-787-dreamliners,"BAKU, Azerbaijan, April 28, 2023 /PRNewswire/ -- Boeing BA and Azerbaijan Airlines today announced the national flag carrier has ordered eight 787-8 Dreamliners to support the growth of its long-haul fleet.",0.365022,Bullish,,0.560075,Bullish,20230428T100500,"{'label': 'positive', 'score': 0.9358546733856201}"
873,"HNA buys 100 planes from Comac, giving China's builder a leg up",https://www.scmp.com/business/china-business/article/3218713/hna-aviation-buys-100-planes-comac-giving-chinas-home-grown-aircraft-builder-leg-its-bid-catch,The procurement is a boost for Comac in helping China to fulfil President Xi Jinping's aspiration to challenge the dominance of Boeing and Airbus in the home or even the global market.,0.151197,Somewhat-Bullish,,0.141924,Neutral,20230428T073009,"{'label': 'positive', 'score': 0.9449484348297119}"
874,"As staff exodus continues, hope fades for Jet 2.0 | The Financial Express",https://www.financialexpress.com/industry/as-staff-exodus-continues-hope-fades-for-jet-2-0/3066243/,"As staff exodus continues, hope fades for Jet 2.0 The Financial Express ...",0.070677,Neutral,,0.081974,Neutral,20230427T210043,"{'label': 'negative', 'score': 0.9211267232894897}"
